clip_id,codec,language,family,pesq,stoi,si_sdr,mcd
bn_007,encodec,bn,Indo-Aryan,3.313922882080078,0.9700157638782736,14.028489589691162,1.6370972
bn_007,hifi_codec,bn,Indo-Aryan,1.8534915447235107,0.8890535794100132,4.731244444847107,1.9293873
bn_008,snac,bn,Indo-Aryan,1.7148401737213135,0.8675041882262412,2.035447806119919,2.388712
bn_008,encodec,bn,Indo-Aryan,3.554722309112549,0.9797954025313345,15.760862827301025,1.461376
bn_008,hifi_codec,bn,Indo-Aryan,2.0612497329711914,0.8977502705958714,6.048310399055481,1.8291761
bn_009,snac,bn,Indo-Aryan,1.537867784500122,0.8730927712498009,0.5796610191464424,2.3854373
bn_009,encodec,bn,Indo-Aryan,3.515010356903076,0.9820952075913937,14.275896549224854,1.4585102
bn_009,hifi_codec,bn,Indo-Aryan,1.9561278820037842,0.9088705535030512,4.502481818199158,1.7197485
bn_010,snac,bn,Indo-Aryan,2.007024049758911,0.8833408007722625,0.19652092829346657,2.1075332
bn_010,encodec,bn,Indo-Aryan,4.224787712097168,0.9770053261047703,15.441867113113403,1.2549189
bn_010,hifi_codec,bn,Indo-Aryan,2.3166303634643555,0.9091563687667926,4.33379590511322,1.3737582
bn_011,snac,bn,Indo-Aryan,1.4464657306671143,1e-05,-17.24441170692444,3.4100533
bn_011,encodec,bn,Indo-Aryan,3.3152694702148438,1e-05,16.75508737564087,3.6784015
bn_011,hifi_codec,bn,Indo-Aryan,1.4491335153579712,1e-05,-2.9888564348220825,3.624894
bn_012,snac,bn,Indo-Aryan,1.372248888015747,0.7921708334140848,-6.255291104316711,2.7209797
bn_012,encodec,bn,Indo-Aryan,3.587765693664551,0.9552769610218749,17.562379837036133,6.901612
bn_012,hifi_codec,bn,Indo-Aryan,2.00309157371521,0.8436219290215952,-0.11648057028651237,3.7220297
bn_013,snac,bn,Indo-Aryan,1.445088505744934,0.815236405907547,-7.5057268142700195,2.5997806
bn_013,encodec,bn,Indo-Aryan,3.496107578277588,0.9583971953018975,17.359628677368164,4.6479187
bn_013,hifi_codec,bn,Indo-Aryan,2.068110704421997,0.8695220449698319,-1.6071677207946777,3.766437
bn_014,snac,bn,Indo-Aryan,1.5516788959503174,0.8005800382752575,-3.258109986782074,3.0015514
bn_014,encodec,bn,Indo-Aryan,3.4252984523773193,0.9333883279019524,15.547418594360352,5.364258
bn_014,hifi_codec,bn,Indo-Aryan,2.271075487136841,0.8443908853032119,2.331097722053528,4.1930223
bn_015,snac,bn,Indo-Aryan,1.5757129192352295,0.8019759798168299,-5.055568814277649,2.4643586
bn_015,encodec,bn,Indo-Aryan,3.477785110473633,0.9560316395273821,16.29728078842163,5.9294543
bn_015,hifi_codec,bn,Indo-Aryan,2.3472445011138916,0.8718125535415056,-4.179614186286926,3.293057
bn_016,snac,bn,Indo-Aryan,1.3620356321334839,0.8614052923062925,-9.55325186252594,3.7316
bn_016,encodec,bn,Indo-Aryan,3.007659673690796,0.9725724302327563,14.433499574661255,5.412093
bn_016,hifi_codec,bn,Indo-Aryan,1.3733538389205933,0.8934774204414035,-1.5483807027339935,5.2859488
bn_017,snac,bn,Indo-Aryan,1.5943107604980469,0.8114489760050764,-4.876876473426819,2.7046852
bn_017,encodec,bn,Indo-Aryan,3.595513105392456,0.9574608216346793,14.979071617126465,4.545226
bn_017,hifi_codec,bn,Indo-Aryan,2.2151756286621094,0.8684552372261266,-1.340617835521698,3.7365987
bn_018,snac,bn,Indo-Aryan,1.7238340377807617,0.8232269232967546,-2.344420701265335,3.12581
